error,extraction_rule_id,safir_field_id,mask,definition,ruleset_id
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f680e211-3e3b-49d9-ac98-781765a21a87,DIOPE,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""'"", '""Total des opérations d’équipement'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",86b96453-8dd5-46bb-8d5f-5271c5d54881,DIEQU,CA,"{'""non_extractable'"": null}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",e30aab3b-33d9-4a6c-829f-fd72283b16ea,DI26,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",b58237db-59e5-4296-80d1-bfd8731feab9,DI27,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f5c44b07-0ef1-45b2-8284-5994552ed82a,DI45,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f4b298a7-5a37-4424-b11a-5d3037d01c84,DIA,CA,"{'""substract'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Dépenses d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""10'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""13'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""16'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""18'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""20'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""204'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""21'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""22'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""23'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""'"", '""Total des opérations d’équipement'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}]}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9234dcdb-f10f-4c90-9de6-eb43b3379d76,DRI,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Dépenses d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",38e26eaa-8bd8-416c-8a1e-b92074cfd801,DOI,CA,"{'""extract'"": {'""column'"": '""Opérations d''ordre (2)'"", '""identifiers'"": ['""Dépenses d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",dffeb1a1-43d8-4844-ab5f-d84dd2a30642,D001,CA,"{'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information D 001 Solde d’exécution négatif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",25ddf42f-7943-4d96-a9c8-6bddd2bc0065,DIC,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Dépenses d''investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Opérations d''ordre (2)'"", '""identifiers'"": ['""Dépenses d''investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}, {'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information D 001 Solde d’exécution négatif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – DEPENSES'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",bc0b8631-125e-44fa-a8b8-82d4317b9777,RI10,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""10'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",61ed9913-f131-495a-8909-77ed743663a1,RI13,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""13'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",14f525cc-470f-48bd-95ad-0ed64aeac194,RI16,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""16'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",5efe5b8d-8096-426b-b750-78bf62c78604,RI18,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""18'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",1faa5289-9d91-43c2-96cd-e6ced32d1dee,RI20,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""20'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",fd89c4b8-876d-4af6-a723-83c3bf5cea43,RI204,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""204'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",5e3b894e-781f-4fca-850b-4f954f598a56,RI26,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",59c52816-2ccd-4d8d-9ea7-f717281333ff,RI27,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c5dfdab7-1e25-4461-9496-35ed48b55c19,RI45,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",597e015a-cb63-4e72-b1d8-de7d048da38d,RIA,CA,"{'""substract'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""10'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""13'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""16'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""18'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""20'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""204'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""21'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""22'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""23'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}]}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",90fd6de4-a1b8-47f6-b3ab-1de412da4625,RRI,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",876adfb1-4b64-4016-b3a2-578dcd971e51,RO28,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""28'"", '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7f6e3b4a-bdbc-4fa4-ab87-2ea72068c740,ROI,CA,"{'""extract'"": {'""column'"": '""Opérations d''ordre (2) '"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",19f5cfec-c0e4-4d74-b4fa-4b47f18aa20c,R001,CA,"{'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information R001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9d47c00e-ae84-4562-a134-517a107ca136,R1068,CA,"{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4ce9624b-457e-4bef-9e7d-0b1d85053d33,RIC,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations d’ordre (2) '"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information R001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""identifiers'"": ['""1068'""], '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9b46bb81-1bf7-491e-939d-29de28617edb,RARDI,CA,"{'""extract'"": {'""column'"": '""Restes à réaliser au 31/12 (1)'"", '""identifiers'"": ['""TOTAL'""], '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION D''INVESTISSEMENT - VUE D''ENSEMBLE - DEPENSES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",bb6fe42e-b508-4537-8e2d-f1c7f471e892,RARRI,CA,"{'""extract'"": {'""column'"": '""Restes à réaliser au 31/12 (1)'"", '""identifiers'"": ['""TOTAL'""], '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION D''INVESTISSEMENT - VUE D''ENSEMBLE - RECETTES'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4d55143b-b9f5-4cd1-b046-57339040fa9f,DF655,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""655'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",cda257a9-91b4-473b-a411-a438e2cf4a59,DF6551,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6551'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7ff17e9a-eacf-45e0-a845-e5ce11d6d6aa,DF6553,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6553'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9eb9225a-4b16-40ed-820e-58c89a5ac6e0,DF6564,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6564'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",d8b8e222-ad2a-49ba-b58a-a779a15536fa,DF657,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""657'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6dec298d-1f9b-465d-b9b8-c73fe8d8ff9d,DF739,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",e154c66d-ab58-421d-88e3-bc479344de71,DF739111,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739111'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",98a7fcb7-e2ae-45da-8967-ff8bae1b2183,DF739211,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739211'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9ba77125-642d-4787-807b-02a11be5c85d,DF739212,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739212'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4ac29787-2b55-4a7e-a171-2494d03d0ff5,DF73922,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""73922'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",c1fece69-4f10-4f30-82c8-827985450c1b,DF661,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""661'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",20ad71f2-521e-4275-b27d-5f05ea4d645a,DF6611,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6611'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",31f0defb-32af-403e-92d3-cebd43a30258,DF66112,CA,"{'""extract'"": {'""column'"": '""ICNE de l’exercice'"", '""identifiers'"": ['""Total général'""], '""section_header'"": ['""IV – Annexes'"", '""B – Annexes patrimoniales – Etat de la dette – Répartition par nature de dette'""]}}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",027b8f89-de9d-4fef-bb58-cb32d8e77e4d,DF668,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""668'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f24e5e02-1068-4629-b829-cc6dd6b33f10,RF7321,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7321'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",fd750009-de4e-40f9-bcde-79f83a622731,RF7311,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7311'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",48f86eb6-476d-4f8a-84a3-0ad1979bccd4
